osm_id,lat,lon,name,amenity,railway,shop,leisure,code_postal,category,region
3804704099,44.9511526,0.3544908,Mairie de Bosset,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3806559300,46.0300104,-0.4445365,Mairie de Saint-Pierre-de-l'Isle,townhall,,,,17330,admin_sante,Nouvelle-Aquitaine
3819290744,44.6221921,0.2574843,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3847155384,45.9320263,-0.7056229,Mairie d'Archingeay,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3847155385,45.8964081,-0.7934940,Mairie de Bords,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3847155386,45.9675815,-0.7063993,Mairie de Tonnay-Boutonne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3853044145,46.0849150,-0.7123927,Mairie de Saint-Mard,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3853116856,46.1427395,-0.7344447,Mairie de Saint-Georges-du-Bois,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3854389861,46.2142430,-0.7580252,Mairie de La Laigne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3863997569,46.2988293,0.1808317,Mairie de Couhé,townhall,,,,86700,admin_sante,Nouvelle-Aquitaine
3870876777,45.5602837,1.6501580,Mairie de Meilhards,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3873374350,44.6426300,-0.3225454,Mairie de Béguey,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3873465589,44.6940029,-0.3743254,Mairie de Lestiac-sur-Garonne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3873780823,44.7790241,-0.4633310,Mairie de Cénac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3874525378,44.8131277,-0.4750894,Mairie de Carignan-de-Bordeaux,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3881153483,47.1363475,-0.0004395,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3917427616,43.8908225,-0.5009328,Hôtel de Ville de Mont-de-Marsan,townhall,,,,40000,admin_sante,Nouvelle-Aquitaine
3936062601,45.7035961,1.4253712,Mairie de Saint-Genest-sur-Roselle,townhall,,,,87260,admin_sante,Nouvelle-Aquitaine
3946013394,44.5668076,-0.4153125,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3946480694,45.6466687,2.4606559,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3983143407,45.7464659,-0.8815158,Mairie de Nancras,townhall,,,,,admin_sante,Nouvelle-Aquitaine
3997728853,44.7437603,0.0757298,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4013469401,44.4957889,-0.1467738,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4016893818,45.0882060,0.5859826,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4071794414,46.2481440,-1.4996399,Mairie des Portes-en-Ré,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4086966991,45.9539078,1.7561450,Mairie de Bourganeuf,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4087680438,46.2579713,-0.2660296,Mairie déléguée de Sainte-Blandine,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4106363278,45.5264432,-0.0932644,Mairie de Nonaville,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4109877820,45.0153887,-0.0306978,Mairie de Camps-sur-l'Isle,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4114089070,44.4104898,-0.2690260,Mairie de Marimbault,townhall,,,,33430,admin_sante,Nouvelle-Aquitaine
4114720299,44.4246074,-0.1821892,Mairie de Saint-Côme,townhall,,,,33430,admin_sante,Nouvelle-Aquitaine
4116921298,44.8435084,-0.3970243,Mairie - Salleboeuf,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4123605137,44.5859946,-0.0361396,Maison de Santé Rurale,hospital,,,,,admin_sante,Nouvelle-Aquitaine
4136952793,47.1111656,0.0009750,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4140668134,45.1314037,-0.0215603,Mairie,townhall,,,,24490,admin_sante,Nouvelle-Aquitaine
4148263399,46.9193761,0.2112006,,townhall,,,,86420,admin_sante,Nouvelle-Aquitaine
4152317396,45.8527094,0.0659353,Mairie d'Ambérac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4167834894,46.1214699,1.0465581,Hôtel de ville,townhall,,,,87300,admin_sante,Nouvelle-Aquitaine
4172579364,47.0271955,-0.4035973,Mairie déléguée d'Ulcot,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4183633529,45.9519515,-0.2835207,Mairie - Loiré-sur-Nie,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4183636293,45.9743358,-0.2349885,Mairie de Néré,townhall,,,,17510,admin_sante,Nouvelle-Aquitaine
4183670615,45.9636054,-0.3385159,Mairie de Cherbonnières,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4183862785,45.7950068,1.6285833,Mairie de Bujaleuf,townhall,,,,87460,admin_sante,Nouvelle-Aquitaine
4191963894,45.8947787,0.7789324,Mairie d'Étagnac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4198366866,44.5595938,-0.0893845,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4200467638,44.5526035,-0.0753805,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4202057985,44.6977064,-1.2295766,Mairie du Canon,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4202060595,46.0522473,-0.6895670,Mairie de Breuil-la-Réorte,townhall,,,,17700,admin_sante,Nouvelle-Aquitaine
4210091449,44.1871001,0.7952924,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4224617089,45.9645016,0.6991120,Mairie de Saint-Maurice-des-Lions,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4226145601,46.0099375,0.7808293,Mairie de Lesterps,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4234514969,46.6042976,0.5973773,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4236474933,44.5779233,0.0000312,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4237530743,44.7574738,0.7247680,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4238249627,44.5516511,-0.0557226,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4244206035,44.5384390,-0.0864802,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4253017994,44.5451807,0.0013828,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4254433265,45.3657042,0.4461928,Mairie de La Tour-Blanche-Cercles,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4254972855,44.6418509,0.6309801,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4257930365,44.3797584,0.5244117,Mairie du Temple-sur-Lot,townhall,,,,47110,admin_sante,Nouvelle-Aquitaine
4262648982,44.5514562,-0.2234257,Mairie de Saint-Pierre-de-Mons,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4263022933,46.5648511,0.8710935,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4263022938,46.5652510,0.8653089,Mairie de Saint-Savinien,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4272187496,44.5387208,-0.1555120,Mairie de Bieujac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4277794537,45.6782808,0.9994601,Mairie de Pageas,townhall,,,,87230,admin_sante,Nouvelle-Aquitaine
4294506937,45.9446998,0.6379696,Mairie de Manot,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4294574968,45.8750985,0.6185504,Mairie de La Péruse,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4294633826,46.0529068,0.6840945,Mairie de Saint-Germain-de-Confolens,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4294659836,46.1158480,0.5669586,Mairie de Pressac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4294659837,46.0536287,0.6842509,Mairie de Saint-Germain-de-Confolens,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4296796834,46.2817908,0.6870193,Mairie de Moussac-sur-Vienne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4296796835,46.2954655,0.7289081,Mairie de Nérignac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4296902915,46.3319173,0.8709889,Mairie de Plaisance,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4306088288,45.0862375,-0.2873011,Mairie de Lapouyade,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4311802621,44.5228516,-0.1093279,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4323145678,44.5204565,-0.1532551,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4328066527,44.4840127,-0.1769610,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4329811471,44.9940009,1.2514844,Mairie de Saint-Geniès,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4331065132,44.4858453,-0.1356158,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4333063556,46.4193216,0.0405184,Mairie de Rouillé,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4335250174,44.3891324,-0.2199470,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4353842780,44.7022051,-1.0355407,Mairie de Lanton,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4354335111,45.0845022,-0.6094218,Mairie de Saint-Ciers-de-Canesse,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4357984753,45.1405293,-0.4033946,Mairie de Saint-Yzan-de-Soudiac,townhall,,,,33920,admin_sante,Nouvelle-Aquitaine
4365277075,44.9302697,-0.1291616,Mairie de Montagne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4365460110,44.6436542,0.0287145,Mairie de Coutures-sur-Drot,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4365939990,45.1954790,1.9688142,Mairie de la Roche-Canillac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4375627428,45.2734041,2.0317742,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4383651717,44.4189367,0.5560769,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4392108932,44.4678197,-0.1480969,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4392670633,44.4556276,-0.1459150,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4393294890,44.3017146,0.3387955,Mairie d'Aiguillon,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4393749515,44.4224357,-0.0889545,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4395862040,43.7368301,-0.6225268,Mairie de Banos,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4398141282,44.3837770,-0.0894419,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4399663877,44.3741599,-0.0620542,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4406044243,44.4375996,-0.1249019,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4416618123,44.3882593,0.8190250,Centre Hospitalier de Penne d'Agenais,hospital,,,,47140,admin_sante,Nouvelle-Aquitaine
4418088573,45.0553226,0.5524297,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4434781313,44.4066199,-0.0548496,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4435730204,44.4173972,-0.1376379,Mairie de Birac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4439378113,44.3931493,-0.1093654,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4459282036,44.2997221,0.7879933,,townhall,,,,47340,admin_sante,Nouvelle-Aquitaine
4464083848,46.1252479,-0.2639867,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4464529992,44.7913094,-0.0454557,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4465130111,44.7443163,-0.0312704,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4468603832,44.6972048,-0.1491860,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4470276907,45.7197320,1.2135993,Mairie de Jourgnac,townhall,,,,87800,admin_sante,Nouvelle-Aquitaine
4487604396,44.8105478,0.0403894,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4488924057,44.8049208,0.0161766,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4491224614,44.8419662,-0.0178449,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4494649085,44.1650621,0.1635168,Mairie de Durance,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4502599135,43.8819803,-1.1453058,Mairie de Castets,townhall,,,,40260,admin_sante,Nouvelle-Aquitaine
4502694185,44.9469538,0.8090950,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4511215235,44.7853115,0.2677672,Mairie de Ligueux,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4513740553,44.7916393,0.2314658,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4519261486,44.5942082,0.0411750,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4520493453,44.8956824,-0.1242083,Mairie de Saint-Christophe-des-Bardes,townhall,,,,33330,admin_sante,Nouvelle-Aquitaine
4532787265,45.5056466,-0.5232170,Mairie de Mosnac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4534762242,44.6775636,-0.2461115,Mairie de Porte-de-Benauge,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4538489329,45.0558266,1.6742547,Hôtel de Ville,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4539398884,45.3171947,1.3223612,Mairie de Juillac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4543600167,44.6885510,0.8845415,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4546903786,44.7630477,0.0093135,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4549110051,44.3891498,0.8197296,,townhall,,,,47140,admin_sante,Nouvelle-Aquitaine
4554233666,44.8133612,0.1256619,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4555741245,44.7652775,0.2074771,Mairie de Riocaud,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4555914133,44.7403275,0.1590627,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4556136889,44.7679036,0.0847757,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4562353045,44.6932185,0.0586282,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4567207212,43.1611555,-0.2324209,Mairie d'Igon,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4570672121,44.9535294,-0.0099269,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4571499985,44.9464801,0.0909002,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4578067941,44.7847852,0.0599437,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4578193657,44.7621717,0.0453078,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4580268049,44.6896638,0.3267492,Mairie de Soumensac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4583101105,45.7426646,-0.0913306,Mairie de Vaux-Rouillac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4588905880,46.4559029,0.3681231,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4592212621,46.0996832,0.2308686,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4598754898,45.0816723,-0.1650505,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4608532290,46.4914233,0.8381723,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4609270202,44.6053964,-0.9392841,Mairie de Mios,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4609561374,45.7581016,0.7641801,Mairie de Chéronnac,townhall,,,,87600,admin_sante,Nouvelle-Aquitaine
4609562313,45.8307802,1.5705884,Mairie de Champnétery,townhall,,,,87400,admin_sante,Nouvelle-Aquitaine
4609959591,46.1125295,0.8310161,Mairie de Gajoubert,townhall,,,,87330,admin_sante,Nouvelle-Aquitaine
4609959593,46.1590078,1.1535792,Mairie de Droux,townhall,,,,87190,admin_sante,Nouvelle-Aquitaine
4610157689,45.6644407,0.7982536,Mairie annexe de Milhaguet,townhall,,,,87440,admin_sante,Nouvelle-Aquitaine
4610157693,45.7220510,1.1193160,Mairie de Lavignac,townhall,,,,87230,admin_sante,Nouvelle-Aquitaine
4611364959,45.2933366,0.4792478,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4612338849,46.2201739,-0.7233586,Mairie de Cram-Chaban,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4622397515,44.4218571,0.3875510,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4622397527,44.4489223,0.1600709,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4622595695,44.4815364,0.0792861,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4623227909,44.6442183,0.8206936,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4623227943,44.6152323,0.7631957,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4628788030,46.4551539,-0.4197240,Mairie de Germond-Rouvre,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4630304217,46.6337562,-0.6175089,Mairie de Saint-Paul-en-Gâtine,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4634442919,44.7921733,-0.0054615,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4635127083,44.6704940,-0.1128235,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4635762128,44.6537544,-0.0969672,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4636806889,46.1741507,1.3532853,Mairie de Saint-Amand-Magnazeix,townhall,,,,87290,admin_sante,Nouvelle-Aquitaine
4640238291,44.6522331,-0.0207814,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4640273576,46.2203056,-0.6356520,Mairie de Prin-Deyrançon,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4640666468,43.5712696,-0.6367242,Mairie de Beyries,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4642465038,45.3146711,1.4849205,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4644096845,45.4227723,1.6491374,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4645874323,45.3777188,1.3828142,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4648993277,44.7755202,-0.0400142,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652137327,44.9012168,-0.0213920,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652137329,44.7713060,-0.2270490,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652339340,44.2520869,-0.0968385,Mairie de Lartigue,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652735353,44.7102701,-0.1682979,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652745864,44.8792946,-0.0617927,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652745867,44.8084034,-0.1719471,Mairie de Saint-Aubin-de-Branne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652745871,44.6044203,-0.1838326,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652953260,44.9990254,-0.0358692,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652953273,45.0247789,-0.2667363,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4652953276,44.5758845,-0.1624011,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4653072109,44.6981326,-0.2832902,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4653072148,44.6099834,-0.0304028,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4665426420,45.2771863,0.1845078,Mairie de Laprade,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4665844191,45.9332320,0.4144992,Mairie de Parzac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4665844192,45.3481651,0.2485134,Mairie de Palluaud,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4666157615,45.9527442,-0.0092510,,townhall,,,,16140,admin_sante,Nouvelle-Aquitaine
4666199964,46.0633455,0.2395709,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4671768406,44.6478398,-0.0414050,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4676257879,44.6151167,-0.2682236,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4691948477,46.1517152,-1.1226205,Mairie Annexe,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4692242100,44.7125044,-0.1410016,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4695318331,44.7622010,-0.1941500,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4695786921,44.6994626,-0.2421034,Mairie de Ladaux,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4699961836,44.6240266,-0.2195106,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4700867741,46.8407375,0.0922727,Mairie de Saint-Jean-de-Sauves,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4702043733,44.4442988,-0.0889262,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4705072222,44.2119251,-0.9191399,Mairie de Labouheyre,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4708508884,44.1346309,0.6607699,Mairie de Layrac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4713113097,44.2260176,0.5128630,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4716967172,44.6378651,-0.1755942,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4734011128,44.6628029,-0.0806853,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4766397933,43.5086211,-0.3355191,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4771672647,44.8453145,0.1548088,Mairie de Saint-Antoine-de-Breuilh,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4811605967,45.4142488,2.4300911,Mairie de Sarroux-Saint-Julien,townhall,,,,19110,admin_sante,Nouvelle-Aquitaine
4811670361,45.4564776,2.4036830,Mairie de Margerides,townhall,,,,19200,admin_sante,Nouvelle-Aquitaine
4818132395,45.7223229,-0.0459210,Mairie d'Échallat,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4828341916,45.0541327,-0.6008428,,townhall,,,,33710,admin_sante,Nouvelle-Aquitaine
4831590602,44.9243500,-0.2714266,Mairie de Fronsac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4841482356,43.3496971,-0.7925014,Mairie de Viellenave-de-Navarrenx,townhall,,,,64190,admin_sante,Nouvelle-Aquitaine
4841774732,44.8965105,-0.3188577,Mairie de Vayres,townhall,,,,33870,admin_sante,Nouvelle-Aquitaine
4845097657,45.9318502,-0.4883166,Mairie de Saint-Julien-de-l'Escap,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4845869512,43.5609274,-1.4483524,Mairie d'Ondres,townhall,,,,40440,admin_sante,Nouvelle-Aquitaine
4858071464,45.0683912,0.1213184,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4860460599,44.8172852,-0.2178081,Mairie de Grézillac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4861278330,46.2038639,-0.3195607,Mairie de Brûlain,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4871779232,46.2415347,-1.0688012,Mairie de Villedoux,townhall,,,,17230,admin_sante,Nouvelle-Aquitaine
4880080032,45.8610430,-1.2386701,Mairie Le Grand Village Plage,townhall,,,,17370,admin_sante,Nouvelle-Aquitaine
4880121647,43.3780805,-0.2598408,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4884032087,44.2243179,-1.1518289,Mairie de Saint-Paul-en-Born,townhall,,,,40200,admin_sante,Nouvelle-Aquitaine
4884294402,45.7371031,-0.1587423,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4896120117,45.8380443,0.0395809,Mairie de la Chapelle,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4897453764,44.9124422,-0.0310847,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4897840629,43.4420932,-1.0509131,Mairie d'Arancou,townhall,,,,64270,admin_sante,Nouvelle-Aquitaine
4898114972,43.7573503,-0.5713132,Hôpital de Saint-Sever,hospital,,,,,admin_sante,Nouvelle-Aquitaine
4899501169,45.2033732,-0.8343259,Mairie de Saint-Sauveur,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4907539862,45.7896696,0.7378070,Mairie de Videix,townhall,,,,87600,admin_sante,Nouvelle-Aquitaine
4907551997,44.7519693,0.8831142,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4907626679,44.9898864,0.3847394,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4907643096,44.8416574,0.6536447,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4909092829,43.3774903,-0.3061265,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4909177017,45.2970145,1.2005544,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4909384042,43.5404920,-1.4605547,Mairie de Tarnos,townhall,,,,40220,admin_sante,Nouvelle-Aquitaine
4909438790,45.8496324,0.6356021,Mairie déléguée de Suris,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4909500063,46.1170803,0.2303428,Mairie déléguée de Saint-Macoux,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4919240420,44.4943040,-0.2590108,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4919268270,45.5801888,0.0125704,Mairie annexe de Saint-Estèphe,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4919298163,44.4924630,-0.5025179,Mairie d'Origne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4919499599,44.9648994,1.1482795,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4919840012,43.1960727,-0.2753778,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4919863373,43.3545146,-0.6181558,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4919871708,45.8794279,0.5010303,Mairie de Nieuil,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4923075173,44.8364086,0.3318923,Mairie de Gardonne,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4927085276,44.5867444,0.5307621,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4929022553,45.4917539,0.4149668,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4929036128,45.4516283,0.4525976,Mairie de Mareuil en Périgord,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4929041929,45.5824692,1.1122347,Mairie de Ladignac-le-Long,townhall,,,,87500,admin_sante,Nouvelle-Aquitaine
4930934648,44.7506177,0.8661472,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4933637838,45.0884399,0.9114548,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4938713705,43.5505942,-1.3045256,Mairie de Biaudos,townhall,,,,40390,admin_sante,Nouvelle-Aquitaine
4938713706,43.5608415,-1.2721113,Mairie de Biarrotte,townhall,,,,40390,admin_sante,Nouvelle-Aquitaine
4938713707,43.5329215,-1.2681481,Mairie de Saint-Laurent-de-Gosse,townhall,,,,40390,admin_sante,Nouvelle-Aquitaine
4939214858,43.3273398,-0.2585930,Mairie de Serres-Morlaàs,townhall,,,,64160,admin_sante,Nouvelle-Aquitaine
4944169924,43.5147409,-1.3303759,Mairie de Saint-Barthélemy,townhall,,,,40390,admin_sante,Nouvelle-Aquitaine
4944691469,45.7973955,0.0255516,Mairie de Genac-Bignac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4949835231,45.9190077,0.2410100,Mairie d'Aunac-sur-Charente,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4953709172,44.0104364,0.0395156,Mairie d'Escalans,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4954409657,46.1904733,0.1899609,,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4960230830,45.0324917,-0.4925572,Mairie - Prignac-et-Marcamps,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4984878900,43.6716723,-0.9933169,Mairie de Saugnac-et-Cambran,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4985165143,44.4900527,0.1104225,Mairie de Gaujac,townhall,,,,,admin_sante,Nouvelle-Aquitaine
4998435538,44.7898683,-0.6338820,Mairie de Quartier Secteur 2,townhall,,,,,admin_sante,Nouvelle-Aquitaine
