code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
42052;2020;1895.282309803413;103.9672131147541;93
42053;2020;2547.530480250655;120.11764705882354;36
42054;2020;1200.0;100.0;3
42055;2020;205.28925619834712;968.0;2
42056;2020;2595.112190352215;110.95;62
42058;2020;2002.5366449478345;97.875;40
42059;2020;2141.5764995584404;167.61764705882354;110
42060;2020;1613.709494220402;89.0;120
42061;2020;884.8364038686259;108.5;47
42062;2020;1972.5046603493615;94.83333333333331;41
42063;2020;790.3703703703704;62.0;13
42064;2020;1987.4032264450125;113.0;16
42065;2020;1730.3537785392623;167.5;21
42066;2020;1772.367174325006;629.8333333333334;49
42067;2020;;;3
42068;2020;1033.7117303061575;66.33333333333333;4
42069;2020;1870.170729406157;123.56410256410255;51
42070;2020;2339.5257737675483;96.2;47
42071;2020;8949.556509941975;107.11616161616162;344
42072;2020;1163.2575757575758;132.0;17
42073;2020;940.9099990843388;98.16666666666669;42
42074;2020;1265.9484721227336;78.13333333333334;29
42075;2020;2012.052742848147;90.1818181818182;28
42076;2020;1400.7180742561056;90.14285714285714;44
42077;2020;1545.3397322556202;109.0;14
42078;2020;2458.171598530408;96.5;23
42079;2020;961.3359642868492;88.4375;42
42081;2020;2087.5391822437336;91.36363636363636;57
42083;2020;3236.774225935781;94.4;10
42084;2020;641.4773794488164;178.0;22
42085;2020;2216.255411255411;83.25;32
42086;2020;960.1666666666666;146.66666666666666;24
42087;2020;2104.152348462245;116.8125;46
42088;2020;1748.2177237966712;72.4;24
42089;2020;2331.47044212618;96.0;22
42090;2020;1038.9675438596491;97.5;9
42091;2020;1750.8853591113912;101.3;41
42092;2020;2718.7217341687274;110.3095238095238;182
42093;2020;2580.598527501205;97.2;10
42094;2020;1933.124891598904;110.2020202020202;159
42095;2020;1452.9644498932505;179.49122807017545;298
42096;2020;1367.6834721511582;108.75;8
42097;2020;2864.0403340332327;139.4320987654321;163
42098;2020;1387.3471931686267;214.66666666666663;20
42099;2020;1957.4031019203117;88.39393939393939;58
42100;2020;1411.764705882353;85.0;4
42101;2020;1130.8598071755966;124.0;9
42102;2020;1127.4378242977275;89.33333333333333;6
42103;2020;2773.343223119004;86.1875;129
42104;2020;1120.2070578231292;91.4;9
42105;2020;;;2
42106;2020;856.6133720930233;80.0;10
42107;2020;1091.5050062578223;83.0;76
42108;2020;2506.0357996531084;126.75;24
42109;2020;861.5384615384615;130.0;8
42110;2020;1936.958338101848;151.0;118
42112;2020;428.3244680851064;87.0;9
42113;2020;2265.996096637859;76.88888888888889;24
42115;2020;1132.8177663514437;154.57142857142858;22
42116;2020;1417.9598694316437;72.25;15
42117;2020;1972.651309846432;74.33333333333333;15
42118;2020;478.305785123967;170.5;25
42119;2020;1526.2482078193173;123.42857142857144;23
42120;2020;1510.1281901435282;98.8;50
42121;2020;;;43
42122;2020;1640.8066723140746;156.1;72
42123;2020;2552.9315498084243;95.1346153846154;144
42124;2020;1858.741388079715;80.16666666666667;19
42125;2020;899.3122977346279;111.5;9
42126;2020;1915.5495245666136;151.8181818181818;86
42127;2020;1947.9994281431475;196.52857142857144;102
42128;2020;1579.0994757318697;129.0;16
42129;2020;1439.054493703041;135.9;70
42130;2020;1816.7563025210088;111.2;7
42131;2020;1053.5714285714284;54.0;25
42132;2020;2745.958946158812;96.36363636363636;30
42133;2020;2009.122777066439;89.375;14
42134;2020;1355.2189510901428;102.2;44
42135;2020;2320.610687022901;131.0;6
42136;2020;1883.0415028959656;110.6875;31
42137;2020;2121.977965012711;94.88888888888889;42
42138;2020;2221.22453387256;96.125;33
42139;2020;1617.8306664689248;120.3076923076923;42
42140;2020;1655.6757879711597;91.08333333333331;32
42141;2020;1229.2295220390458;125.16666666666669;27
42142;2020;4149.103408041053;74.5;26
42143;2020;1306.5371456500488;98.8;10
42145;2020;1224.884707967733;124.15384615384616;37
42146;2020;2028.145161290323;62.0;13
42147;2020;2881.513407188337;120.03463203463204;399
42148;2020;1522.8191541889723;151.75;48
42149;2020;2308.615301395581;101.1029411764706;130
42150;2020;1883.1821419869232;100.41666666666669;45
42151;2020;1602.2669706180343;102.25;9
42152;2020;1514.937508336668;125.14285714285714;11
42153;2020;1119.6471793903388;154.6;15
42154;2020;1238.1028693528694;87.57142857142857;20
42155;2020;1248.9911642381437;111.8;51
42156;2020;1392.2121734271022;115.5;18
42157;2020;1369.6650628507864;119.2;23
42158;2020;;;2
42159;2020;1334.454693026595;356.3529411764706;76
42161;2020;2074.626865671642;67.0;2
42162;2020;1414.8812158789058;212.375;30
42163;2020;1448.3456571441554;86.9375;38
42164;2020;;;4
42165;2020;1043.9497438227568;97.9;92
42166;2020;1534.538363713507;191.0;15
42167;2020;1429.8219533275712;121.5;13
42168;2020;2015.9013460074316;90.65789473684212;132
42169;2020;2152.5237419299083;95.3913043478261;128
42170;2020;3181.71924896926;198.4848484848485;124
42171;2020;1655.820105820106;112.33333333333331;23
42172;2020;2085.295885772149;113.0909090909091;63
42173;2020;;;15
42174;2020;1545.187366322179;233.30769230769232;70
42175;2020;1432.6857057989257;103.20833333333331;49
42176;2020;1917.2695389607657;135.56;35
42177;2020;1648.5584772535926;91.57894736842104;83
42178;2020;1946.697949970866;122.0;22
42179;2020;2016.8799069081635;103.66666666666669;30
42180;2020;2094.5392556334805;87.5;17
42181;2020;1091.52291398875;101.09677419354838;69
42182;2020;1791.2414749489246;128.33333333333334;112
42183;2020;1975.9338048131256;173.91954022988506;175
42184;2020;2799.2643006305507;140.54744525547446;239
42185;2020;2817.3125503407623;120.2;31
42186;2020;10556.466404667166;97.00549450549453;298
42187;2020;2269.174463001345;103.32424677187949;1090
42188;2020;1645.626036484245;69.5;5
42189;2020;1870.583072524813;103.04395604395604;199
42191;2020;1792.2843092252574;121.6;10
42192;2020;1068.6789955009174;106.66666666666669;40
42193;2020;1256.2608088971;80.04545454545455;61
42194;2020;633.7577455224514;86.0;22
42195;2020;1190.8723508097723;94.54545454545456;64
42196;2020;327.17391304347825;107.5;3
42197;2020;1338.8576175206888;118.13333333333334;38
42198;2020;1825.475052253426;114.6153846153846;21
42199;2020;1446.6642129798338;136.15384615384616;35
42200;2020;2054.9704633885813;104.61904761904762;53
42201;2020;2171.330393885949;95.88888888888889;66
42202;2020;1865.8775752126555;88.14285714285714;38
42203;2020;1134.7481402884264;100.875;98
42204;2020;1143.0971262590797;533.578947368421;39
42205;2020;1319.4444444444443;72.0;37
42206;2020;2933.2085274580104;141.6153846153846;39
42207;2020;2121.8401362922514;134.635838150289;704
42208;2020;2176.6680558589846;327.375;31
42209;2020;1487.5038407741154;84.57142857142857;17
42210;2020;2447.525020843312;99.16666666666669;12
42211;2020;2458.9607937124983;172.33333333333334;81
42212;2020;1692.1951361503009;105.63157894736842;64
42213;2020;603.2738095238095;66.0;11
42214;2020;2278.547214112396;128.3;26
42215;2020;1694.4673191201566;124.08333333333331;36
42216;2020;2612.5891053391056;103.5;14
42217;2020;812.5;80.0;18
42218;2020;3138.0845743457567;102.73024983119514;4856
42219;2020;2580.139688319364;100.5;27
42220;2020;813.3395580454404;181.0;9
42221;2020;4294.53757234672;120.0;18
42222;2020;3967.971082925442;182.66666666666663;166
42223;2020;3655.691093384272;95.85897435897436;152
42224;2020;2326.517864299236;161.69565217391303;52
42225;2020;2476.2188074451738;112.5;70
42226;2020;1580.956719144617;112.78571428571428;42
42227;2020;1036.774761455932;85.5;18
42228;2020;1839.2336160008572;110.125;24
42229;2020;985.033095575644;125.0;22
42230;2020;1316.775009934346;145.5;53
42231;2020;1351.6271891129045;107.36363636363636;41
42232;2020;1304.8451910914082;129.0;20
42233;2020;1596.9878950617583;109.0;30
42234;2020;3471.189412414056;175.28205128205127;86
42235;2020;566.7803429447265;108.5;22
42236;2020;746.3919413919415;131.66666666666666;21
42237;2020;2174.724167535194;104.5;86
42238;2020;732.0655395272441;84.0;70
42239;2020;1628.2449358147624;118.66666666666669;76
42240;2020;488.3720930232558;89.0;64
42241;2020;1279.220471521942;146.5;10
42242;2020;2255.2276296908685;85.08333333333333;28
42243;2020;991.1433172302736;106.0;17
42245;2020;1479.506641366224;158.0;88
42246;2020;1523.467133619729;96.13333333333334;40
42247;2020;1190.977564102564;96.75;36
42248;2020;1415.3089989706525;86.13333333333334;44
42249;2020;1045.6504269520656;93.38888888888889;25
42251;2020;2179.9073154584576;96.0;8
42252;2020;736.6239972691586;93.0;28
42253;2020;1839.532170941624;107.33333333333331;35
42254;2020;1078.703337485148;96.88888888888889;16
42255;2020;1455.267568037521;106.6;17
42256;2020;2330.65326904271;92.26530612244898;120
42257;2020;1250.7560408032982;97.64516129032258;123
42259;2020;2958.3043253952005;102.34883720930232;76
42260;2020;712.8367340877365;177.66666666666666;28
42261;2020;1324.6851108430171;90.375;22
42262;2020;1895.8540375734256;114.68;76
42264;2020;2169.7528843742416;93.5;40
42265;2020;2505.6565656565654;124.5;27
42266;2020;1192.2346924648716;102.83333333333331;39
42267;2020;1472.7294346134925;102.44444444444444;26
42268;2020;1003.5380710423703;107.57142857142856;41
42269;2020;1627.027027027027;148.0;13
42270;2020;2496.3836670564465;115.05;41
42271;2020;2455.601173788656;86.71052631578948;83
42272;2020;1817.5110138098955;120.5;70
42273;2020;6520.349047841314;109.5;63
42274;2020;631.5665976535541;191.33333333333331;9
42275;2020;2662.1793112867185;240.7945205479452;195
42276;2020;604.099913065077;122.25;44
42277;2020;1834.791771757351;92.71428571428572;33
42278;2020;;;12
42279;2020;2557.845667004939;139.7283950617284;376
42280;2020;;;3
42281;2020;;;36
42282;2020;;;5
42283;2020;1917.7082880785413;96.0909090909091;38
42284;2020;1817.429571348881;95.6;23
42285;2020;1975.3458377693048;87.6875;89
42286;2020;2107.4069474778944;111.2;29
42287;2020;982.261716185788;78.14285714285714;33
42288;2020;2050.684113798221;88.2;25
42289;2020;2236.7825862577097;97.83333333333331;39
42290;2020;1650.5088589652728;125.75;43
42293;2020;1444.142576261159;107.875;30
42294;2020;1758.6727753894172;108.66666666666669;27
42295;2020;460.9375;56.0;22
42296;2020;1721.487065738245;108.0;18
42297;2020;1464.738170310569;118.85714285714286;28
42298;2020;1938.1944444444448;100.2;26
42299;2020;2476.604771183645;117.86842105263158;89
42300;2020;1437.3049198989047;84.14285714285714;18
42301;2020;1328.2305220790674;90.0;53
42302;2020;2876.7631315148265;90.8095238095238;139
42303;2020;500.0;100.0;19
42304;2020;1751.780782484647;100.95238095238096;165
42305;2020;2433.3553086787465;77.51315789473684;139
42306;2020;2264.0;125.0;5
42307;2020;1388.783818770977;82.68181818181819;58
42308;2020;1751.4875510287366;107.5;14
42310;2020;1175.2136752136753;117.0;12
42311;2020;3512.395178783393;111.26666666666668;29
42312;2020;1282.421758604531;1132.142857142857;17
42313;2020;1295.576412383135;108.25;16
42314;2020;1081.993282889821;116.28571428571428;76
42315;2020;2760.4166666666665;96.0;31
42316;2020;1581.8797366206263;103.54054054054056;164
42317;2020;916.6666666666666;180.0;5
42318;2020;1299.1161294499077;99.3;58
42319;2020;740.7030742651293;377.0;10
42320;2020;2769.8013415892674;91.0;54
42321;2020;158.8235294117647;85.0;5
42322;2020;1695.22222413973;148.71428571428572;24
42323;2020;2900.571517521113;97.34042553191487;178
42324;2020;2700.2059011969845;88.0;25
42325;2020;1346.2962962962963;106.0;5
42326;2020;2753.651814442762;86.5;55
42327;2020;1860.5001580278129;133.5;44
42328;2020;1629.214681702539;108.71428571428572;25
42329;2020;1936.6359447004609;66.0;14
42330;2020;1684.9906874137855;90.53623188405795;123
42331;2020;1857.3886171925387;111.5;22
42332;2020;2481.011248996046;216.23655913978496;217
42333;2020;1665.539756897608;102.16666666666669;19
42334;2020;2009.546561706125;88.35714285714286;63
42335;2020;2422.530864197531;46.333333333333336;12
42336;2020;1918.4444865479347;167.0;11
42337;2020;1117.1477591036414;207.0;10
42338;2020;1777.8054125810686;131.47619047619048;52
42339;2020;862.5;80.0;8
43001;2020;604.8387096774194;124.0;23
43002;2020;8336.736308426594;553.7857142857143;20
43003;2020;419.6515468614794;981.0666666666668;37
43004;2020;729.0608514292725;88.75;10
43005;2020;743.3257616506526;1962.0;17
43006;2020;1456.6966966966968;104.66666666666669;127
43007;2020;971.919713998958;112.5;56
43008;2020;;;6
43009;2020;;;7
43010;2020;1351.7906903240423;101.1818181818182;28
43011;2020;814.0206812652068;120.5;55
43012;2020;2873.9485525599284;123.97435897435898;223
43013;2020;2029.8924180327867;62.5;26
43014;2020;856.2078272604589;144.66666666666666;6
43015;2020;;;129
43016;2020;872.5032043735991;71.0;59
43017;2020;558.8235294117648;34.0;38
43018;2020;1298.846302150345;155.42857142857142;57
43019;2020;;;25
43020;2020;1953.8133957145476;93.0909090909091;194
43021;2020;1307.8227037941615;95.14285714285714;99
43022;2020;2176.470588235294;85.0;9
43023;2020;1439.8455284552845;110.25;25
43024;2020;1412.935543870136;74.55555555555556;60
43025;2020;1627.0714062344064;92.09756097560977;113
43026;2020;580.7852564102565;101.33333333333331;36
43027;2020;687.3467703349281;116.0;26
43028;2020;1162.1527777777778;105.0;13
43029;2020;1022.0421640141468;110.5;12
43030;2020;1369.2857142857144;87.5;11
43031;2020;;;16
43032;2020;1492.0733235842308;107.5;37
43033;2020;636.0563242685727;80.71428571428571;30
43034;2020;1573.9087301587304;109.33333333333331;9
43035;2020;;;32
43036;2020;1554.3429170410304;112.2;11
43037;2020;1338.6237373737372;73.75;32
43038;2020;1234.3168539192682;77.42857142857143;23
43039;2020;1958.034491476291;112.0909090909091;74
43040;2020;1493.1070631786145;109.95402298850574;155
43041;2020;1870.7449489151616;222.4;71
43042;2020;826.3558737813221;225.0;14
43043;2020;1243.060064935065;67.0;19
43044;2020;1420.0;50.0;10
43045;2020;1207.315987853647;289.0;16
43046;2020;2090.368691701876;104.55172413793105;45
43047;2020;1731.4171205030434;95.0;19
43048;2020;760.8121296442762;105.5;50
43049;2020;1162.6855854985672;80.41666666666667;50
43050;2020;817.0512820512821;100.66666666666669;10
43051;2020;2070.225811959377;118.22857142857144;177
43052;2020;1594.5962469412175;9063.555555555557;81
43053;2020;1229.4582263362763;94.875;29
43054;2020;2200.790513833992;174.0;150
43055;2020;1695.9637188208617;36.66666666666666;37
43056;2020;638.6480971569254;82.57142857142857;49
43057;2020;;;20
43058;2020;2827.526219512937;123.7;17
43059;2020;683.8235294117648;68.0;16
43060;2020;833.3333333333334;60.0;3
43061;2020;1216.7402959534531;112.5;41
43062;2020;852.0683091239405;3121.8;18
43063;2020;934.782608695652;92.0;2
43064;2020;272.22222222222223;90.0;121
43065;2020;419.9917654808959;130.0;43
43066;2020;492.9078014184397;71.33333333333333;7
43067;2020;1007.5829546254216;158.0;12
43068;2020;569.4444444444445;72.0;115
43069;2020;1289.4722222222222;85.0;12
43070;2020;645.0892857142858;60.0;10
43071;2020;1035.188267544101;84.16666666666667;31
43072;2020;1004.0612308653546;91.33333333333331;5
43073;2020;347.4025974025974;88.5;42
43074;2020;886.8295209758625;393.0;7
43075;2020;;;6
43076;2020;;;7
43077;2020;1930.9708892005808;97.2;16
43078;2020;1611.7477557939749;120.79310344827586;118
43079;2020;916.6666666666666;60.0;4
43080;2020;922.324701287679;93.10344827586206;62
43082;2020;832.6880791733328;104.625;38
43083;2020;841.25;120.0;26
43084;2020;3150.335507241739;93.8;24
43085;2020;736.4341085271318;129.0;1
43086;2020;2482.232481659499;63.0;2
43087;2020;1823.1846388742483;93.66666666666669;74
43088;2020;;;4
43089;2020;1808.5758794830435;88.82978723404256;94
43090;2020;1044.9338624338625;75.66666666666667;7
43091;2020;2578.0543113101903;77.5;13
43092;2020;1134.743543049844;87.2;40
43093;2020;851.2013090676884;121.33333333333331;59
43094;2020;;;136
43095;2020;750.1689708141321;88.0;15
43096;2020;991.2321764864138;112.83333333333331;26
43097;2020;889.7741147741148;56.333333333333336;39
43098;2020;720.0;50.0;2
43099;2020;1007.1808644902552;91.4;14
43100;2020;133.92857142857142;112.0;3
43101;2020;644.6428571428571;147.0;7
43102;2020;1323.4909287106657;88.83333333333333;79
43104;2020;803.5714285714286;67.5;9
43105;2020;1130.0;50.0;3
43106;2020;667.0973980309424;136.0;10
43107;2020;725.2212389380531;106.5;35
43108;2020;2261.019252634498;1102.75;62
43109;2020;1210.4395604395604;71.0;18
43110;2020;1032.7777777777776;44.333333333333336;29
43111;2020;1973.6380729964087;81.45454545454545;73
43112;2020;1234.7811160064932;141.11764705882354;134
43113;2020;1579.6309399546035;113.33333333333331;45
43114;2020;1657.680059533876;95.30434782608695;76
43115;2020;1647.9808762443265;139.8235294117647;47
43116;2020;;;13
43117;2020;1007.408749628308;112.0;5
43118;2020;1046.0164835164835;81.0;19
43119;2020;2018.5167464114832;73.6;25
43120;2020;908.4414135197204;70.25;30
43121;2020;1264.336917562724;98.33333333333331;12
43122;2020;;;1
43123;2020;1598.6312399355877;182.66666666666663;9
43124;2020;1579.8014663274723;90.53846153846152;26
43125;2020;;;1
43126;2020;1224.1761542363836;99.8181818181818;30
43127;2020;1606.080082155146;75.0;40
43128;2020;1333.3333333333333;75.0;44
43129;2020;1636.3636363636365;55.0;18
43130;2020;1317.915663876505;92.15384615384616;97
43131;2020;586.097291321172;121.0;13
43132;2020;828.5091130112074;99.14285714285714;45
43133;2020;;;3
43134;2020;1368.915019114404;185.5;17
43135;2020;1552.4720553226898;118.96296296296296;62
43136;2020;796.614890802184;100.9090909090909;80
43137;2020;2892.423409081247;351.3260869565217;291
43138;2020;1021.5390502073402;78.4;34
43139;2020;;;61
43140;2020;;;8
43141;2020;1149.3223973870863;144.26666666666668;24
43142;2020;2153.7003461582112;67.72727272727273;101
43143;2020;1550.4716981132076;55.0;10
43144;2020;;;2
43145;2020;472.0;250.0;2
43147;2020;1159.8035467578322;118.85714285714286;27
43148;2020;542.3293990126773;101.57142857142856;21
43149;2020;641.6666666666666;41.0;34
43150;2020;4298.08462187557;82.16666666666667;26
43151;2020;1356.0096153846152;74.125;24
43152;2020;1697.690269346327;163.77777777777777;44
43153;2020;1576.9719400218555;88.61538461538461;28
43154;2020;1204.2202472386805;80.14285714285714;15
43155;2020;1596.0605293197189;295.3333333333333;19
43156;2020;1428.9984945607926;114.77777777777776;32
43157;2020;2583.061875615588;99.04950495049503;458
43158;2020;1709.0901573395315;93.6;38
43159;2020;1781.206765742848;113.66666666666669;19
43160;2020;687.1082621082621;92.0;16
43162;2020;1357.1848877995335;97.37142857142857;212
43163;2020;1015.7002514699803;133.4375;72
43164;2020;777.8460816726306;94.3;81
43165;2020;2022.771257303248;534.5;64
43166;2020;900.0;110.0;16
43167;2020;868.1077694235589;115.0;40
43168;2020;1141.0007229612493;65.0;14
43169;2020;1077.7648728868242;120.0;87
43170;2020;1164.0733450740702;163.66666666666666;8
43171;2020;;;1
43172;2020;1116.8077601410937;122.0;11
43173;2020;579.4817927170868;127.33333333333331;7
43174;2020;1410.1566269549792;182.8571428571429;32
43175;2020;250.0;60.0;7
43177;2020;1478.8946226958583;121.03333333333332;57
43178;2020;2123.75;121.2;57
43180;2020;;;3
43181;2020;1281.967664258686;180.8;16
43182;2020;1091.8367346938776;115.5;22
43183;2020;661.7647058823529;68.0;5
43184;2020;2837.478306246826;83.86363636363636;51
43185;2020;1063.4621703417668;167.80555555555554;98
43186;2020;1633.681489886933;78.28571428571429;85
43187;2020;669.2307692307693;65.0;8
43188;2020;1171.7229079588992;135.75;24
43189;2020;762.6242244330338;91.5;20
43190;2020;1963.3300283498904;103.07142857142856;71
43191;2020;1960.6060606060607;103.33333333333331;5
43192;2020;805.4522467505892;104.0;62
43193;2020;312.5;128.0;61
43194;2020;1780.3205264611356;105.58823529411764;45
43195;2020;1073.6076604554864;71.0;26
43196;2020;1234.0767524586734;57.8;76
43197;2020;887.061403508772;81.0;19
43198;2020;1044.3590627426745;88.11111111111111;22
43199;2020;1964.6456256294312;83.3076923076923;51
43200;2020;1476.1516425973396;104.41379310344828;103
43201;2020;1029.5401758918551;202.0;30
43202;2020;;;2
43203;2020;1095.4907161803717;67.66666666666667;39
43204;2020;1354.8387096774193;62.0;23
43205;2020;2524.0009471025664;597.5869565217391;137
43206;2020;667.9301733206196;103.5;28
43207;2020;1967.032967032967;91.0;6
43208;2020;526.4423076923077;104.0;4
43210;2020;838.0360791826309;67.83333333333333;26
43211;2020;2186.65761135716;97.63333333333334;87
43212;2020;1094.4209725153437;103.15384615384616;123
43213;2020;1529.7559182275188;252.5;121
43214;2020;674.0079365079365;117.0;9
43215;2020;1089.4115369725123;67.25;82
43216;2020;1680.3587429930055;96.10526315789474;141
43217;2020;1206.5737842496826;111.42857142857144;97
43218;2020;1448.3633687872098;162.66666666666666;78
43219;2020;;;14
43220;2020;611.0526315789474;97.5;32
43221;2020;918.7590187590188;77.75;67
43222;2020;1164.2395691663205;84.4;12
43223;2020;638.4604771007963;304.6666666666667;38
43224;2020;2442.690042286393;590.6346153846154;167
43225;2020;612.5;80.0;1
43226;2020;;;15
43227;2020;1966.8220115484985;92.0;34
43228;2020;;;30
43229;2020;2098.1549202127662;119.5;18
43230;2020;1243.160177046528;484.5;75
43231;2020;757.1428571428571;51.5;42
43232;2020;1297.754714421381;86.0;2
43233;2020;1537.07259273589;253.6;97
43234;2020;1058.909843489704;307.77272727272725;121
43236;2020;1344.216611095634;85.3076923076923;20
43237;2020;801.6194444615381;106.5;28
43238;2020;1055.5555555555557;135.0;22
43239;2020;758.7689170100767;89.625;73
43240;2020;824.1088435374149;96.33333333333331;25
43241;2020;951.80143176797;103.125;49
43242;2020;;;1
43244;2020;1762.3311793891946;79.61538461538461;190
43245;2020;971.834422657952;90.0;111
43246;2020;1392.458604204889;62.9375;38
43249;2020;1236.7051127884015;115.3;67
43251;2020;1778.1486840736443;75.38461538461539;102
43252;2020;4580.645161290323;31.0;3
43253;2020;1528.5242085106383;68.8;92
43254;2020;;;15
43256;2020;2046.25;72.0;21
43257;2020;1421.9135802469136;64.66666666666667;32
43258;2020;911.3222583474294;99.04545454545456;53
43259;2020;1542.0566663444777;86.2;68
43260;2020;;;2
43261;2020;1686.6190476190477;105.0;50
43262;2020;1154.453736045712;75.3529411764706;31
43263;2020;924.7058823529412;204.0;3
43264;2020;1076.608187134503;90.0;16
43265;2020;1393.982492231701;526.2727272727273;98
43267;2020;1748.1845062278433;78.625;76
43268;2020;2276.175468145759;211.4931506849315;219
44001;2020;1351.341352184211;349.9047619047619;86
44002;2020;2527.4525191504254;91.34285714285714;108
44003;2020;4601.051271712542;228.23076923076923;252
44005;2020;2227.1678334513504;121.78666666666666;296
44006;2020;2577.948390180369;85.05128205128206;58
44007;2020;1352.528522228096;95.93939393939394;173
44009;2020;3669.209480768951;117.0506329113924;215
44010;2020;4859.266459165291;114.67441860465117;168
44012;2020;4242.288770355933;77.09722222222223;137
44013;2020;2009.5367857707845;108.78571428571428;78
44014;2020;2239.7832843754877;153.0857142857143;149
44015;2020;2510.8338957899746;118.84536082474229;350
44016;2020;1843.847980750826;108.72222222222224;44
44018;2020;3007.194419594168;101.82417582417582;174
44019;2020;2372.4063134014555;106.11111111111111;26
44020;2020;3582.2872299024853;108.01456310679612;415
44021;2020;2457.411944746576;97.96052631578948;269
44022;2020;1634.0732343470177;91.96774193548389;93
44023;2020;1952.1977180617544;170.42857142857142;81
44024;2020;2144.774833066847;110.0;52
44025;2020;1986.2026785469047;96.17391304347828;119
44026;2020;3057.9250347201382;392.3762376237624;554
44027;2020;2268.7609406514816;123.1875;56
44028;2020;2525.481742933257;105.60416666666669;136
44029;2020;2258.6606708575464;124.8;303
44030;2020;2086.43451652423;87.8529411764706;142
44031;2020;1011.254677857952;98.0;37
44032;2020;2203.9515527788253;99.28571428571428;149
44033;2020;2889.884463185323;98.5;76
44035;2020;4963.464173648869;104.62285714285714;414
44036;2020;2198.3097439329845;91.40641711229948;327
44037;2020;2560.712749206889;109.43333333333334;81
44038;2020;2328.600422878782;102.29268292682929;124
44039;2020;2913.718702255656;100.33333333333331;29
44041;2020;2346.078589699962;121.69090909090907;407
44043;2020;2486.8840410577936;920.4305555555557;168
44044;2020;1638.8193644578455;89.0625;116
44045;2020;2725.386007540254;261.09090909090907;108
44046;2020;2615.400258983032;88.11363636363636;93
44047;2020;4611.838115929294;112.71774193548389;737
44048;2020;1839.5245479436849;107.27586206896552;97
44049;2020;4087.136037326399;66.37062937062937;257
44050;2020;1801.2804627497108;112.91176470588236;91
44051;2020;2256.5593005055425;929.4727272727272;150
44052;2020;2045.0346619310171;184.13253012048196;202
44053;2020;1695.4704217988367;104.44;69
44054;2020;1448.0184147299633;90.17777777777778;111
44055;2020;6208.759576251688;78.56177924217462;1503
44056;2020;2627.6466080934883;104.0;218
44057;2020;1359.0506900391597;93.25714285714284;88
44058;2020;1774.5515657787278;81.77777777777777;24
44061;2020;3028.3975910086965;90.97435897435898;157
44062;2020;1422.2910557008272;226.7;101
44063;2020;2187.613039656807;97.44444444444444;330
44064;2020;2440.2351882413013;173.0;258
44065;2020;1206.3016782311004;108.71428571428572;31
44066;2020;2665.555046264367;114.9875;203
44067;2020;2780.346401098056;79.89285714285714;417
44068;2020;1556.7977496125068;91.078125;229
44069;2020;3720.890638462357;124.89433962264152;609
44070;2020;3553.7209005340096;108.09375;173
44071;2020;5549.124463660789;118.95833333333331;224
44072;2020;2199.11527895229;137.04545454545453;285
44073;2020;2155.567737723918;117.3653846153846;150
44074;2020;3058.2732082806365;93.3191489361702;97
44075;2020;1145.3124454651654;84.73684210526316;50
44076;2020;1436.4112231566194;91.25;83
44077;2020;2050.202885068443;96.1875;92
44078;2020;863.030303030303;70.0;11
44079;2020;2139.7083620586213;106.27272727272728;143
44080;2020;2494.387655262652;88.36363636363636;20
44081;2020;3282.08347166507;109.83783783783784;187
44082;2020;2163.0235140218365;106.02631578947368;118
44083;2020;1886.7233386941089;111.08333333333331;71
44084;2020;2962.4411217729657;130.55405405405406;415
44085;2020;804.0403663003663;132.8;14
44086;2020;970.3377571994909;126.42857142857144;40
44087;2020;2273.822015399011;122.94186046511628;312
44088;2020;2007.0769151505824;109.14814814814817;219
44089;2020;2555.07204260131;232.67857142857144;78
44090;2020;1995.434122326033;96.76923076923076;43
44091;2020;1572.984865910298;99.11111111111111;98
44092;2020;1295.1554565787085;94.12;58
44094;2020;2742.8397948070656;215.36111111111111;82
44095;2020;1360.2694114844082;98.27777777777776;92
44096;2020;2523.2558772295524;155.97435897435898;186
44097;2020;3138.583567157338;109.25581395348836;106
44098;2020;1926.9292924816968;93.82051282051282;130
44099;2020;1462.3011185362204;94.04761904761904;101
44100;2020;2043.3211637598088;103.95454545454544;78
44101;2020;2985.735752890261;89.27083333333333;93
44102;2020;2096.482223174812;104.92592592592592;126
44103;2020;1688.3261386236354;93.3720930232558;132
44104;2020;1577.0779146810046;97.33333333333331;54
44105;2020;1424.3754262355285;94.2;16
44106;2020;2918.874576271355;156.5;192
44107;2020;1966.0439957172985;93.23809523809524;88
44108;2020;2084.5345516609304;143.47368421052633;226
44109;2020;31468.26537476189;125.7844893780394;8314
44110;2020;3999.0835864285023;95.25;223
44111;2020;2740.560818554505;95.36842105263158;199
44112;2020;782.9055541871921;72.0;12
44113;2020;2197.671895746552;85.3103448275862;125
44114;2020;4289.945473137455;106.02281368821292;689
44115;2020;2425.927868752501;108.3939393939394;136
44116;2020;2108.389129553667;105.3469387755102;103
44117;2020;2664.65353847137;99.51724137931036;111
44118;2020;1657.6091526812231;95.44444444444444;117
44119;2020;1953.0846120686444;112.78571428571428;66
44120;2020;3581.9079100900844;78.0;131
44121;2020;1500.8219441992496;80.6;23
44122;2020;2486.773226732224;110.75;104
44123;2020;1036.295323242691;114.33333333333331;61
44124;2020;990.5645890131432;98.875;43
44125;2020;3665.919573882028;105.87096774193547;161
